date,평균기온,최저기온,최고기온,강수 계속시간,일강수량,최대 순간 풍속,최대 순간 풍속 풍향,최대 풍속,최대 풍속 풍향,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,합계 일조 시간,시간당 최다일사량,합계 일사,일 최심적설,합계 대형증발량,안개 계속시간,PM10,PM2.5,O3,NO2,CO,SO2,187750,45060,83550,45520,22100,종합대기상태,종합대기지수,주오염물질,china_PM25
2018-08-11,31.0,26.4,36.0,,,6.0,180.0,3.3,180.0,1.5,1268.0,20.7,34.0,55.8,24.5,995.3,11.5,2.84,21.37,,5.0,,10.0,6.0,0.031,0.023,0.2,0.002,,,,,,보통,51.0,오존,30.0
2018-08-12,30.6,27.2,35.3,2.0,5.0,6.9,180.0,3.7,180.0,1.5,1263.0,21.8,39.0,61.3,26.3,997.4,8.4,2.87,18.23,,4.0,,17.0,12.0,0.035,0.022000000000000002,0.2,0.003,,,,,,보통,54.0,오존,45.6
2018-08-13,30.5,26.7,34.4,1.58,1.0,6.4,290.0,3.2,320.0,1.4,1169.0,23.7,47.0,68.6,29.3,1000.4,6.3,2.09,12.29,,3.1,,33.0,25.0,0.025,0.023,0.3,0.003,-0.020737327,0.0,0.005045409,0.0,-0.010416667,보통,61.0,초미세먼지(PM2.5),38.5
2018-08-14,31.7,27.7,37.2,,,7.9,290.0,4.0,320.0,1.3,1120.0,22.0,34.0,58.3,26.5,1000.0,9.5,2.68,18.37,,4.4,,25.0,16.0,0.033,0.023,0.4,0.004,0.0,0.0,0.009146341,0.0,0.007716049,보통,53.0,오존,45.8
2018-08-15,31.7,28.3,38.0,0.92,1.0,9.7,320.0,5.8,320.0,1.2,1003.0,22.3,34.0,59.5,27.0,997.3,9.5,2.73,18.41,,4.3,,27.0,19.0,0.036000000000000004,0.027999999999999997,0.4,0.003,,,,,,보통,55.0,오존,25.6
2018-08-16,29.9,24.1,35.6,,,8.6,90.0,3.0,110.0,1.7,1438.0,18.2,36.0,51.0,21.3,999.6,11.0,3.45,24.88,,6.5,,19.0,9.0,0.021,0.022000000000000002,0.4,0.003,0.0,-0.009202454,0.0071574640000000005,0.0,-0.007621951,좋음,37.0,이산화질소,16.3
2018-08-17,27.2,21.7,33.8,,,8.7,290.0,3.5,160.0,1.8,1577.0,11.7,25.0,39.8,13.8,1002.4,12.4,3.3,26.23,,6.2,,13.0,6.0,0.026000000000000002,0.022000000000000002,0.3,0.002,0.00952381,0.0,0.0,0.010238908,0.009118540999999999,좋음,43.0,오존,17.9
2018-08-18,26.7,21.5,32.1,,,7.1,180.0,3.8,160.0,1.4,1215.0,13.1,28.0,44.6,15.2,1001.1,10.9,3.24,23.27,,4.9,,14.0,6.0,0.036000000000000004,0.02,0.3,0.003,,,,,,보통,55.0,오존,28.7
2018-08-19,28.2,23.0,34.4,,,6.9,160.0,3.3,270.0,1.2,1013.0,16.4,29.0,50.6,18.7,999.8,7.9,3.1,19.79,,4.5,,22.0,12.0,0.048,0.022000000000000002,0.4,0.003,,,,,,보통,65.0,오존,15.6
2018-08-20,29.1,25.1,33.3,0.33,0.0,11.0,200.0,5.1,180.0,2.0,1771.0,19.1,41.0,55.6,22.1,995.3,6.0,2.72,15.07,,4.3,,31.0,21.0,0.037000000000000005,0.035,0.5,0.003,0.0,0.0,0.007201646,0.0,0.007496251999999999,보통,58.0,이산화질소,25.0
2018-08-21,26.6,23.4,31.0,6.5,5.0,17.8,160.0,7.1,180.0,2.5,2126.0,20.7,49.0,71.4,24.4,993.9,6.8,2.1,12.86,,2.9,,21.0,11.0,0.03,0.024,0.4,0.003,0.006944444,0.0,0.006217617,-0.009868421,0.0,좋음,50.0,오존,22.1
2018-08-22,30.7,23.4,37.6,,,7.4,70.0,3.2,140.0,1.1,982.0,19.6,34.0,54.1,22.8,994.7,10.5,3.1,22.27,,5.0,,20.0,12.0,0.031,0.03,0.4,0.003,-0.00462963,0.00154321,0.0,-0.009646301999999999,0.00297619,보통,51.0,오존,20.4
2018-08-23,29.4,25.7,32.2,9.42,3.0,8.0,20.0,2.8,20.0,1.7,1438.0,20.3,48.0,59.1,23.9,990.2,1.7,1.85,9.3,,2.5,,13.0,7.0,0.01,0.019,0.3,0.003,0.0046728970000000005,0.001545595,0.007423118,0.006451613,-0.001519757,좋음,32.0,이산화질소,20.8
2018-08-24,24.4,23.2,26.3,16.25,7.5,8.0,230.0,4.2,250.0,2.5,2120.0,21.8,73.0,86.3,26.2,987.5,0.0,0.95,5.69,,1.7,,8.0,4.0,0.021,0.016,0.3,0.002,0.004819277,-0.001587302,0.0,-0.009677419,-0.005988024000000001,좋음,35.0,오존,20.1
2018-08-25,25.2,22.7,29.3,,,9.7,200.0,5.3,200.0,2.6,2244.0,18.6,50.0,68.0,21.5,999.2,7.2,2.71,16.21,,3.7,,22.0,11.0,0.04,0.021,0.4,0.003,,,,,,보통,58.0,오존,16.7
2018-08-26,23.2,20.3,29.0,4.67,2.0,6.6,180.0,3.8,180.0,1.2,1029.0,17.0,41.0,70.0,19.4,1002.0,5.1,2.73,13.54,,2.4,,19.0,10.0,0.031,0.023,0.4,0.003,,,,,,보통,51.0,오존,47.1
2018-08-27,22.7,20.2,24.9,15.17,19.5,6.0,90.0,2.1,70.0,0.8,688.0,21.1,82.0,91.0,25.0,1001.6,0.0,1.44,7.84,,1.4,,11.0,6.0,0.017,0.027999999999999997,0.4,0.002,0.0023696679999999997,0.0,0.009193054,0.0,-0.004524887,좋음,47.0,이산화질소,46.2
2018-08-28,23.7,22.5,26.1,12.92,96.5,7.3,340.0,3.7,360.0,0.9,773.0,22.4,72.0,92.4,27.1,1001.5,0.0,0.96,4.42,,1.0,,11.0,7.0,0.004,0.027000000000000003,0.5,0.003,0.011415525,0.0,0.015,0.006451613,0.010590015,좋음,45.0,이산화질소,66.6
2018-08-29,25.2,22.7,27.4,10.92,42.0,9.7,180.0,4.5,230.0,2.4,2052.0,22.5,72.0,86.0,27.3,999.1,0.1,0.54,2.75,,1.0,,14.0,7.0,0.004,0.025,0.4,0.003,0.013824885,0.0,0.005,0.006472492,0.0,좋음,42.0,이산화질소,39.0
2018-08-30,25.3,23.9,28.2,6.25,9.5,7.7,270.0,3.7,290.0,1.8,1568.0,21.6,62.0,80.9,25.9,999.2,1.9,1.81,8.74,,2.1,,22.0,13.0,0.012,0.031,0.4,0.003,0.0023094689999999998,0.0015673979999999998,0.0,-0.006557377,-0.0014925370000000002,보통,51.0,이산화질소,15.4
2018-08-31,25.6,22.8,30.3,5.08,0.1,7.2,290.0,3.7,290.0,1.6,1397.0,18.5,40.0,67.4,21.4,1000.3,10.1,3.1,22.17,,4.7,,23.0,13.0,0.04,0.023,0.4,0.003,-0.002386635,0.0,0.008121827,-0.006622517,0.0,보통,58.0,오존,15.4
2018-09-01,25.5,20.8,30.9,,,7.4,20.0,2.3,70.0,1.3,1087.0,16.4,38.0,59.4,18.7,1001.5,10.6,2.96,21.01,,4.5,,19.0,9.0,0.021,0.027000000000000003,0.4,0.002,,,,,,좋음,45.0,이산화질소,24.7
2018-09-02,25.1,20.1,29.6,,,6.4,160.0,2.8,140.0,1.5,1292.0,15.3,38.0,55.8,17.6,999.2,9.2,2.94,20.34,,3.9,,14.0,7.0,0.035,0.019,0.3,0.002,,,,,,보통,54.0,오존,24.7
2018-09-03,23.3,21.4,25.8,10.83,34.5,9.4,290.0,5.5,290.0,1.0,860.0,20.5,67.0,85.3,24.1,991.9,0.0,0.78,3.36,,1.0,,15.0,8.0,0.015,0.031,0.4,0.003,0.0,-0.001552795,-0.0050761420000000005,0.0,-0.00149925,보통,51.0,이산화질소,43.9
2018-09-04,23.2,20.0,27.8,,,10.1,250.0,5.2,270.0,2.2,1932.0,16.7,43.0,69.4,19.2,988.0,11.0,3.02,21.64,,4.5,,15.0,7.0,0.036000000000000004,0.016,0.3,0.002,0.007042254,0.0,-0.009109312,0.0,0.008995501999999999,보통,55.0,오존,44.3
2018-09-05,24.0,19.6,28.5,,,10.8,270.0,5.7,270.0,2.5,2188.0,16.0,36.0,63.5,18.3,992.9,11.8,2.92,22.46,,4.9,,24.0,10.0,0.047,0.019,0.4,0.003,0.10161662800000001,0.00155521,0.0,0.0,0.006793478,보통,64.0,오존,12.5
2018-09-06,24.1,20.9,28.2,0.75,1.0,11.1,270.0,5.0,200.0,2.0,1700.0,17.9,42.0,69.9,20.5,994.2,2.2,1.85,11.03,,2.9,,31.0,17.0,0.042,0.036000000000000004,0.5,0.004,0.004385965,0.0,0.011422638,0.003194888,0.008219178,보통,60.0,오존,16.8
2018-09-07,22.0,19.1,25.5,1.58,0.5,8.2,200.0,4.3,290.0,2.5,2139.0,11.9,32.0,54.6,14.2,995.7,10.9,2.85,19.58,,4.4,,23.0,11.0,0.051,0.016,0.4,0.003,-0.014344262,0.0,0.017951426,-0.012820513,-0.016348774,보통,68.0,오존,14.3
2018-09-08,21.7,15.9,27.7,,,8.0,320.0,3.9,340.0,1.7,1431.0,9.9,29.0,48.8,12.2,1003.5,11.7,3.06,22.75,,4.9,,21.0,10.0,0.037000000000000005,0.019,0.4,0.003,,,,,,보통,56.0,오존,11.0
2018-09-09,22.2,15.6,28.9,,,6.5,160.0,2.8,160.0,1.2,1029.0,10.2,26.0,49.0,12.5,1006.4,9.9,3.12,21.4,,4.9,,19.0,10.0,0.033,0.022000000000000002,0.4,0.003,,,,,,보통,53.0,오존,13.4
2018-09-10,22.9,18.6,28.4,,,6.9,110.0,2.7,70.0,1.6,1417.0,11.5,33.0,49.5,13.5,1010.6,10.3,2.92,19.84,,4.2,,11.0,5.0,0.027999999999999997,0.021,0.3,0.002,0.012295081999999999,0.24242424199999998,0.09408033800000001,0.054662379000000004,0.0013586960000000002,좋음,47.0,오존,32.4
2018-09-11,21.6,16.8,26.1,,,6.8,70.0,2.4,70.0,1.5,1289.0,9.9,37.0,48.1,12.3,1010.8,8.4,2.98,17.85,,3.8,,13.0,6.0,0.025,0.023,0.3,0.002,-0.004201681,-0.043123543,-0.020725389,0.0,-0.00136612,좋음,42.0,오존,46.4
2018-09-12,22.8,16.8,28.2,,,6.0,90.0,3.2,180.0,1.4,1181.0,12.1,39.0,52.0,14.3,1008.1,11.3,2.91,20.39,,4.0,,15.0,8.0,0.027999999999999997,0.03,0.4,0.002,0.0,0.016883117,-0.010905125,0.006493506,0.00554785,좋음,50.0,이산화질소,50.6
2018-09-13,23.5,20.3,28.3,,,5.6,20.0,2.4,160.0,1.2,1077.0,15.9,45.0,63.5,18.1,1007.0,5.0,2.54,12.93,,2.6,,19.0,10.0,0.017,0.033,0.4,0.003,-0.004081633,-0.013869626000000001,0.007786429,0.0,0.010869565,보통,54.0,이산화질소,60.0
2018-09-14,23.5,20.3,26.8,1.75,0.5,6.5,70.0,2.6,140.0,1.3,1138.0,16.7,51.0,66.9,19.0,1005.6,1.6,1.8,9.8,,2.1,,17.0,10.0,0.016,0.03,0.4,0.002,-0.006060606,-0.022880215,0.012235818,0.0,0.00270636,좋음,50.0,이산화질소,66.5
2018-09-15,23.3,21.0,26.0,4.75,0.2,5.0,70.0,2.4,270.0,1.0,880.0,18.7,61.0,76.0,21.6,1004.4,0.8,1.42,7.44,,1.6,,11.0,6.0,0.018000000000000002,0.027999999999999997,0.4,0.002,,,,,,좋음,47.0,이산화질소,74.1
2018-09-16,22.2,21.0,23.9,14.33,2.0,6.1,320.0,3.7,270.0,1.7,1483.0,19.2,58.0,83.6,22.2,1005.4,0.0,0.91,6.44,,1.6,,33.0,21.0,0.035,0.019,0.4,0.003,,,,,,보통,54.0,오존,14.8
2018-09-17,22.3,18.5,27.7,1.83,0.1,7.0,270.0,3.8,320.0,1.9,1624.0,14.5,32.0,64.3,16.7,1007.0,10.8,2.83,20.42,,4.2,,25.0,13.0,0.040999999999999995,0.018000000000000002,0.4,0.002,0.008064515999999999,-0.030136986,0.0,0.0032679740000000003,0.0040705559999999995,보통,59.0,오존,15.6
2018-09-18,22.0,17.7,26.5,,,7.2,290.0,3.4,270.0,1.2,1062.0,13.4,33.0,59.8,15.4,1006.6,7.9,2.18,15.85,,3.3,,30.0,15.0,0.027999999999999997,0.033,0.5,0.003,0.0,-0.002890173,0.009933775,-0.013513513999999999,0.00137741,보통,54.0,이산화질소,18.1
2018-09-19,22.1,18.9,26.6,6.83,0.2,5.5,160.0,2.9,230.0,1.0,849.0,13.4,34.0,59.1,15.4,1004.1,2.1,2.15,10.66,,2.3,,34.0,18.0,0.024,0.04,0.6,0.003,0.0,0.0,0.010135135,0.0,0.005369128000000001,보통,66.0,이산화질소,28.6
2018-09-20,19.0,17.8,20.1,10.92,5.0,7.6,90.0,2.9,90.0,1.8,1557.0,15.8,57.0,82.4,18.0,1000.7,0.0,0.83,4.08,,1.0,,14.0,9.0,0.027000000000000003,0.026000000000000002,0.4,0.002,-0.008583691,-0.005873715,0.002252252,0.0068259390000000005,0.0,좋음,45.0,오존,34.0
2018-09-21,19.4,17.6,21.9,11.83,18.0,6.5,50.0,2.3,90.0,1.3,1080.0,16.9,72.0,85.8,19.2,1000.3,0.6,1.5,6.31,,1.3,,7.0,5.0,0.021,0.026000000000000002,0.4,0.002,-0.00877193,0.0,0.014460512,0.0,0.0027816409999999996,좋음,43.0,이산화질소,59.2
2018-09-22,20.8,17.2,25.5,1.0,6.5,9.9,270.0,5.3,270.0,1.8,1578.0,12.2,24.0,62.3,14.6,1004.6,10.8,2.76,19.06,,4.2,,25.0,9.0,0.03,0.027000000000000003,0.5,0.003,,,,,,좋음,50.0,오존,20.8
2018-09-23,19.4,15.6,25.3,1.5,0.0,8.7,270.0,4.3,270.0,1.6,1418.0,8.9,27.0,52.9,11.6,1005.8,7.4,2.62,14.77,,3.7,,26.0,9.0,0.034,0.019,0.4,0.003,,,,,,보통,53.0,오존,13.4
2018-09-24,17.6,14.2,22.1,,,10.0,290.0,4.4,320.0,2.1,1783.0,5.9,27.0,48.3,9.4,1008.7,11.0,2.93,20.96,,4.5,,13.0,6.0,0.036000000000000004,0.009000000000000001,0.3,0.002,,,,,,보통,55.0,오존,11.1
2018-09-25,17.8,10.8,24.3,,,6.0,360.0,2.2,90.0,1.1,916.0,5.8,23.0,48.0,9.3,1009.5,10.0,2.9,20.19,,4.1,,14.0,7.0,0.024,0.017,0.3,0.002,,,,,,좋음,40.0,오존,13.2
2018-09-26,19.4,16.2,24.8,,,6.6,70.0,2.7,70.0,1.7,1473.0,7.7,32.0,47.9,10.6,1009.8,8.4,2.84,17.06,,3.8,,8.0,5.0,0.03,0.013999999999999999,0.3,0.002,,,,,,좋음,50.0,오존,29.4
2018-09-27,18.9,13.2,25.0,,,7.6,90.0,2.4,50.0,1.3,1091.0,7.2,28.0,47.6,10.2,1008.9,10.3,2.74,18.26,,3.4,,8.0,5.0,0.027000000000000003,0.018000000000000002,0.3,0.002,0.002197802,0.007173601,0.0,0.0,0.0,좋음,45.0,오존,42.4
2018-09-28,17.5,14.3,22.2,,,6.3,70.0,2.1,70.0,1.2,1070.0,9.1,45.0,58.1,11.6,1008.5,3.5,1.67,8.76,,1.9,,14.0,8.0,0.016,0.027000000000000003,0.4,0.002,0.023255814,0.002886003,0.005464481,0.0,-0.001303781,좋음,45.0,이산화질소,67.4
2018-09-29,20.2,14.6,27.0,,,5.7,50.0,2.4,50.0,1.0,842.0,10.3,31.0,55.5,12.6,1003.9,10.8,2.75,19.37,,3.5,,14.0,8.0,0.019,0.028999999999999998,0.4,0.002,,,,,,좋음,48.0,이산화질소,51.5
2018-09-30,17.6,14.0,21.6,,,10.3,290.0,5.5,270.0,2.3,1957.0,7.0,27.0,52.5,10.4,996.1,10.4,2.74,16.95,,4.2,,17.0,10.0,0.027999999999999997,0.019,0.4,0.003,,,,,,좋음,47.0,오존,11.8
2018-10-01,15.4,13.0,19.7,0.58,0.0,11.7,250.0,6.1,270.0,2.9,2484.0,6.1,32.0,55.1,9.5,997.9,7.9,2.28,15.1,,3.1,,15.0,8.0,0.032,0.012,0.3,0.002,0.004219409,-0.00728863,0.01659292,-0.003436426,0.0,보통,52.0,오존,12.0
2018-10-02,15.9,10.3,22.0,,,7.0,290.0,4.1,270.0,1.6,1391.0,7.9,35.0,61.4,10.7,1007.1,10.8,2.71,18.84,,3.6,,22.0,12.0,0.026000000000000002,0.024,0.4,0.003,0.014522822,0.0,0.003167899,0.0035087720000000003,0.0013422820000000002,좋음,43.0,오존,14.8
2018-10-03,17.3,11.2,24.2,,,7.1,50.0,4.0,270.0,1.3,1088.0,8.2,33.0,58.0,10.9,1011.7,10.6,2.64,18.49,,3.6,,22.0,13.0,0.022000000000000002,0.032,0.5,0.003,,,,,,보통,53.0,이산화질소,22.1
2018-10-04,19.3,13.0,25.6,,,6.2,70.0,2.4,70.0,1.3,1163.0,9.9,34.0,56.5,12.2,1013.5,8.9,2.44,15.88,,3.3,,22.0,14.0,0.015,0.031,0.5,0.003,0.0,-0.017883756,0.004192872,0.0,0.0,보통,51.0,이산화질소,22.4
2018-10-05,16.9,15.7,19.0,17.17,36.5,7.6,70.0,3.2,70.0,1.7,1469.0,13.9,55.0,84.1,16.1,1008.1,0.0,0.51,2.74,,0.6,,9.0,7.0,0.006999999999999999,0.033,0.4,0.003,-0.011037528000000001,0.0,-0.0010582010000000002,-0.007246376999999999,-0.002808989,보통,54.0,이산화질소,60.2
2018-10-06,18.0,16.3,21.7,12.67,55.5,9.5,340.0,5.3,320.0,2.2,1873.0,15.1,56.0,84.0,17.2,997.1,3.0,2.05,6.86,,1.5,,5.0,3.0,0.024,0.019,0.3,0.002,,,,,,좋음,40.0,오존,72.3
2018-10-07,16.4,12.3,21.1,,,6.6,290.0,3.6,270.0,1.7,1460.0,5.9,29.0,53.5,9.8,1006.6,10.5,2.34,15.65,,3.2,,23.0,10.0,0.026000000000000002,0.019,0.4,0.003,,,,,,좋음,43.0,오존,14.9
2018-10-08,14.8,9.2,20.9,,,5.7,340.0,2.7,320.0,1.1,955.0,2.8,21.0,47.0,7.5,1009.3,10.5,2.4,15.28,,2.9,,20.0,8.0,0.016,0.031,0.4,0.003,0.0,-0.018320611,0.009605123,0.0,-0.0028169009999999997,보통,51.0,이산화질소,21.2
2018-10-09,15.3,10.7,19.8,0.42,0.0,6.4,160.0,2.7,140.0,1.1,978.0,5.2,33.0,52.5,8.9,1005.9,2.3,1.82,8.89,,1.9,,23.0,12.0,0.008,0.039,0.5,0.003,,,,,,보통,65.0,이산화질소,21.8
2018-10-10,12.0,7.9,16.7,2.67,7.0,9.6,340.0,4.7,290.0,2.5,2134.0,4.1,38.0,61.0,8.7,1007.1,6.5,1.86,10.3,,2.2,,16.0,9.0,0.02,0.015,0.4,0.002,-0.015801354,0.0,0.00534188,-0.010909091000000001,0.005698005999999999,좋음,33.0,오존,10.6
2018-10-11,9.7,6.1,13.9,,,11.2,320.0,5.6,320.0,2.1,1839.0,-0.4,31.0,51.0,5.9,1012.5,9.3,2.58,15.42,,2.8,,17.0,8.0,0.02,0.017,0.4,0.002,-0.04950495,-0.047839506,-0.036076662999999995,-0.052434457000000004,-0.041297935,좋음,33.0,오존,13.1
2018-10-12,10.9,5.2,17.4,,,6.1,270.0,3.2,180.0,1.3,1117.0,1.4,32.0,54.0,6.8,1015.6,10.1,2.59,17.67,,2.9,,22.0,12.0,0.018000000000000002,0.027000000000000003,0.4,0.003,0.002564103,-0.020967742,-0.028538813,-0.036585366,-0.010852713,좋음,45.0,이산화질소,23.9
2018-10-13,12.5,6.1,19.8,,,5.6,160.0,2.9,200.0,1.0,862.0,2.5,26.0,54.0,7.4,1015.2,10.0,2.53,16.78,,2.8,,30.0,19.0,0.012,0.043,0.5,0.003,,,,,,보통,71.0,이산화질소,57.3
2018-10-14,13.2,6.8,20.3,,,5.8,270.0,3.1,270.0,1.5,1285.0,4.8,28.0,60.0,8.7,1012.5,9.9,2.37,16.08,,2.9,,31.0,20.0,0.027999999999999997,0.032,0.5,0.003,,,,,,보통,53.0,이산화질소,105.6
2018-10-15,15.2,10.9,21.0,,,5.9,320.0,3.5,270.0,1.4,1189.0,9.3,40.0,69.9,11.8,1009.9,6.8,2.11,11.26,,2.2,,53.0,32.0,0.036000000000000004,0.035,0.7,0.004,0.019323671,0.020602218999999998,-0.015837103999999998,0.03968254,0.0,보통,77.0,초미세먼지(PM2.5),120.8
2018-10-16,14.5,9.9,20.3,,,5.9,270.0,3.0,290.0,1.3,1081.0,5.0,27.0,55.9,8.8,1006.5,8.2,2.09,13.15,,2.6,,41.0,22.0,0.02,0.037000000000000005,0.6,0.004,0.012048193,0.012578616,0.029850746,0.022140221,-0.009244991999999999,보통,61.0,이산화질소,120.8
2018-10-17,12.4,8.4,18.6,,,7.5,290.0,3.6,290.0,1.3,1086.0,1.9,16.0,53.3,7.2,1005.8,10.0,2.48,16.44,,3.0,,32.0,16.0,0.016,0.037000000000000005,0.5,0.003,0.011709602,0.015243902,0.012629162,0.021428571,0.03500761,보통,61.0,이산화질소,57.5
2018-10-18,12.7,7.5,19.0,,,7.3,50.0,2.7,70.0,1.1,944.0,4.5,37.0,59.5,8.4,1010.0,8.1,2.3,13.37,,2.3,,12.0,7.0,0.017,0.023,0.4,0.003,-0.002272727,-0.010463378,0.01146789,0.0,0.005970149,좋음,38.0,이산화질소,36.0
2018-10-19,13.1,7.2,20.4,,,6.6,290.0,3.8,290.0,1.4,1227.0,3.2,28.0,54.3,7.7,1014.9,9.9,2.43,16.23,,3.2,,18.0,9.0,0.019,0.027999999999999997,0.4,0.003,-0.011574073999999998,-0.013452915,-0.014857143,-0.013513513999999999,-0.01529052,좋음,47.0,이산화질소,39.5
2018-10-20,13.4,6.9,21.4,,,5.6,290.0,3.0,270.0,1.2,1006.0,3.2,19.0,53.9,7.7,1015.3,9.7,2.45,15.97,,3.2,,35.0,18.0,0.013999999999999999,0.04,0.6,0.003,,,,,,보통,66.0,이산화질소,49.8
2018-10-21,13.4,7.2,21.1,,,5.7,320.0,2.9,290.0,1.1,975.0,2.0,21.0,49.5,7.1,1013.1,9.6,2.4,15.77,,3.1,,34.0,20.0,0.024,0.038,0.6,0.003,,,,,,보통,63.0,이산화질소,79.7
2018-10-22,14.0,8.8,20.6,,,5.1,180.0,2.6,200.0,1.0,845.0,3.2,29.0,50.0,7.7,1009.9,7.6,2.03,12.13,,2.2,,48.0,31.0,0.018000000000000002,0.055,0.7,0.005,0.018306636,0.0,0.00456621,0.003389831,0.0,보통,92.0,이산화질소,122.3
2018-10-23,12.2,9.8,16.9,3.0,5.0,9.3,320.0,5.0,360.0,1.1,972.0,7.8,61.0,75.1,10.7,1007.2,5.3,1.62,7.68,,1.4,,48.0,29.0,0.015,0.05,0.7,0.004,-0.002277904,0.007320644,-0.013129103,0.010135135,-0.005970149,보통,83.0,이산화질소,134.0
2018-10-24,12.5,7.6,18.7,,,6.6,290.0,3.4,290.0,1.3,1115.0,5.7,37.0,66.0,9.2,1010.5,9.6,2.1,13.64,,2.3,,38.0,17.0,0.016,0.038,0.6,0.003,0.009367681,0.003025719,0.012263099,0.0,0.01453958,보통,63.0,이산화질소,31.6
2018-10-25,13.8,7.0,21.2,,,3.9,70.0,1.6,50.0,0.9,765.0,4.1,28.0,55.5,8.2,1010.1,8.7,2.31,13.56,,2.4,,36.0,18.0,0.009000000000000001,0.05,0.7,0.003,-0.023364486,-0.032457496,-0.048,-0.03125,-0.03672788,보통,83.0,이산화질소,62.7
2018-10-26,12.2,9.9,14.7,8.58,11.0,10.1,290.0,5.4,290.0,1.6,1375.0,7.5,55.0,74.1,10.5,1001.6,2.4,0.78,3.0,,1.2,,33.0,17.0,0.012,0.042,0.6,0.004,0.024875622000000003,0.006389776,-0.011764706000000002,0.018382353,0.025641026,보통,70.0,이산화질소,96.7
2018-10-27,8.7,6.2,11.6,,,11.2,290.0,5.8,270.0,3.2,2773.0,-1.6,30.0,49.6,5.5,1004.5,8.0,2.01,11.6,,2.3,,25.0,6.0,0.027000000000000003,0.013999999999999999,0.3,0.003,,,,,,좋음,45.0,오존,13.8
2018-10-28,8.3,5.2,13.5,4.67,5.5,13.8,270.0,5.9,290.0,1.5,1277.0,4.4,53.0,77.1,8.5,999.8,2.8,1.84,6.66,,1.1,,14.0,8.0,0.017,0.025,0.4,0.003,,,,,,좋음,42.0,이산화질소,15.9
2018-10-29,7.2,3.4,11.7,0.83,0.0,10.4,250.0,5.3,290.0,2.0,1765.0,-0.9,37.0,57.3,5.8,1004.3,6.5,1.97,9.84,,1.9,,16.0,8.0,0.018000000000000002,0.019,0.3,0.003,-0.002493766,-0.019933555,-0.017654477,-0.011320755,-0.007054674,좋음,32.0,이산화질소,10.3
2018-10-30,6.1,0.7,11.6,1.58,0.0,7.3,320.0,3.5,270.0,1.6,1345.0,-3.6,31.0,51.3,4.8,1011.2,9.1,2.3,14.55,,2.3,,21.0,11.0,0.018000000000000002,0.017,0.4,0.003,-0.010443864,-0.037593985,-0.163179916,-0.025423729,-0.028462998,좋음,30.0,오존,18.9
2018-10-31,7.4,3.0,12.6,1.58,0.0,7.3,320.0,4.1,270.0,1.6,1389.0,-1.4,33.0,55.4,5.5,1013.1,9.3,2.26,14.51,,2.3,,21.0,12.0,0.018000000000000002,0.022000000000000002,0.4,0.003,0.015789473999999998,0.003649635,0.008356546,0.04,0.009328358,좋음,37.0,이산화질소,28.1
2018-11-01,8.4,2.5,15.2,,,6.2,250.0,3.6,320.0,1.3,1118.0,-1.1,28.0,53.4,5.6,1015.8,9.2,2.22,13.95,,2.3,,31.0,18.0,0.012,0.038,0.6,0.003,0.01,0.003401361,0.0,0.003787879,0.00907441,보통,63.0,이산화질소,37.8
2018-11-02,10.6,4.0,19.0,,,4.2,270.0,2.5,270.0,1.1,954.0,1.2,29.0,54.9,6.7,1017.3,9.2,2.12,13.52,,2.4,,41.0,25.0,0.006999999999999999,0.054000000000000006,0.8,0.004,0.019607843,0.03960396,0.010498688,0.018382353,0.018450185,보통,90.0,이산화질소,68.8
2018-11-03,11.2,5.0,19.1,,,6.2,290.0,4.0,290.0,1.3,1149.0,1.9,21.0,56.0,7.1,1015.0,9.1,2.17,13.59,,2.6,,50.0,33.0,0.012,0.055,0.8,0.004,,,,,,보통,92.0,이산화질소,131.4
2018-11-04,11.6,5.3,19.4,,,6.6,270.0,3.4,290.0,1.3,1161.0,1.9,23.0,55.0,7.1,1012.2,9.0,2.17,13.41,,2.6,,41.0,28.0,0.02,0.042,0.7,0.003,,,,,,보통,70.0,이산화질소,143.7
2018-11-05,11.9,6.6,18.3,,,4.8,180.0,2.3,200.0,1.1,919.0,5.1,35.0,65.5,8.8,1012.9,7.9,1.74,11.09,,1.7,,56.0,37.0,0.012,0.049,0.8,0.004,0.007228916,0.022435897000000003,-0.008939974,0.018115942,-0.012367491000000001,보통,87.0,초미세먼지(PM2.5),108.2
2018-11-06,12.2,8.0,17.5,,,4.5,200.0,2.6,200.0,0.9,786.0,6.8,49.0,70.5,9.9,1014.7,4.1,1.54,7.85,,1.4,,96.0,67.0,0.005,0.066,1.0,0.005,0.012077295,0.013719512,0.019157088,0.014652015,0.001792115,나쁨,220.0,초미세먼지(PM2.5),32.6
2018-11-07,12.8,10.3,15.7,11.0,2.0,5.2,70.0,2.8,320.0,1.1,983.0,9.2,67.0,79.5,11.7,1014.0,0.5,1.15,4.05,,0.8,0.8,58.0,43.0,0.01,0.039,0.6,0.003,0.047732697000000004,0.063829787,0.021144279,0.046099290999999994,0.014362657,보통,97.0,초미세먼지(PM2.5),25.9
